"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"CSE001",1/22/2015,,14.0,27.98,9.58,21.54,0.9,7.1,7.8,84.7,(9999.0)
"CSE001",1/22/2015,,14.5,27.98,9.58,21.54,0.9,7.1,7.8,84.8,(9999.0)
"CSE001",1/22/2015,,15.0,28.01,9.62,21.56,0.9,7.1,7.8,84.7,(9999.0)
"CSE001",1/22/2015,,15.5,28.08,9.67,21.61,0.9,7.1,7.7,84.4,(9999.0)
"CSE001",1/22/2015,,16.0,28.10,9.68,21.62,0.9,7.0,7.7,83.8,(9999.0)
"CSE001",1/22/2015,,16.5,28.11,9.69,21.63,0.9,7.0,7.6,83.8,(9999.0)
"CSE001",1/22/2015,,17.0,28.12,9.69,21.63,0.8,7.0,7.6,84.1,(9999.0)
"CSE001",1/22/2015,,17.5,28.12,9.69,21.63,0.8,7.0,7.6,84.2,(9999.0)
"CSE001",1/22/2015,,18.0,28.12,9.70,21.63,0.8,7.0,7.6,84.5,(9999.0)
"CSE001",1/22/2015,,18.5,28.13,9.70,21.64,0.8,7.0,7.6,84.4,(9999.0)
"CSE001",1/22/2015,,19.0,28.14,9.71,21.64,0.8,7.0,7.6,84.6,(9999.0)
"CSE001",1/22/2015,,19.5,28.14,9.72,21.65,0.8,7.0,7.6,84.6,(9999.0)
"CSE001",1/22/2015,,20.0,28.16,9.73,21.66,0.8,7.0,7.6,84.6,(9999.0)
"CSE001",1/22/2015,,20.5,28.17,9.74,21.67,0.9,6.9,7.6,84.2,(9999.0)
"CSE001",1/22/2015,,21.0,28.17,9.74,21.67,0.9,6.9,7.6,83.6,(9999.0)
"CSE001",1/22/2015,,21.5,28.17,9.74,21.67,0.8,6.9,7.6,83.1,(9999.0)
"CSE001",1/22/2015,,22.0,28.17,9.74,21.67,0.8,6.9,7.6,83.0,(9999.0)
"CSE001",1/22/2015,,22.5,28.17,9.74,21.67,0.9,6.9,7.6,82.9,(9999.0)
"CSE001",1/22/2015,,23.0,28.17,9.74,21.67,0.9,6.9,7.6,82.7,(9999.0)
"CSE001",1/22/2015,,23.5,28.17,9.74,21.67,0.8,6.9,7.6,82.4,(9999.0)
"CSE001",1/22/2015,,24.0,28.17,9.74,21.67,0.9,6.9,7.6,82.0,(9999.0)
"CSE001",1/22/2015,,24.5,28.17,9.74,21.67,0.9,6.9,7.5,82.2,(9999.0)
"CSE001",1/22/2015,,25.0,28.17,9.74,21.67,0.9,6.9,7.6,82.3,(9999.0)
"CSE001",1/22/2015,,25.5,28.17,9.74,21.67,0.9,6.9,7.6,82.1,(9999.0)
"CSE001",1/22/2015,,26.0,28.17,9.74,21.67,0.8,6.9,7.6,82.0,(9999.0)
"CSE001",1/22/2015,,26.5,28.17,9.74,21.67,0.8,6.9,7.6,81.9,(9999.0)
"CSE001",1/22/2015,,27.0,28.17,9.74,21.67,0.9,6.9,7.6,82.0,(9999.0)
"CSE001",1/22/2015,,27.5,28.18,9.74,21.67,0.8,6.9,7.6,81.9,(9999.0)
"CSE001",1/22/2015,,28.0,28.19,9.75,21.68,0.8,6.9,7.5,82.1,(9999.0)
"CSE001",1/22/2015,,28.5,28.19,9.75,21.68,0.8,6.9,7.5,82.2,(9999.0)
"CSE001",1/22/2015,,29.0,28.19,9.75,21.68,0.8,6.9,7.5,82.6,(9999.0)
"CSE001",1/22/2015,,29.5,28.19,9.75,21.68,0.9,6.9,7.5,82.6,(9999.0)
"CSE001",1/22/2015,,30.0,28.19,9.76,21.68,0.8,6.9,7.5,82.5,(9999.0)
"CSE001",1/22/2015,,30.5,28.20,9.76,21.68,0.9,6.9,7.5,82.5,(9999.0)
"CSE001",1/22/2015,,31.0,28.25,9.80,21.72,0.8,6.9,7.5,82.4,(9999.0)
"CSE001",1/22/2015,,31.5,28.27,9.82,21.73,0.9,6.8,7.5,80.4,(9999.0)
"CSE001",1/22/2015,,32.0,28.29,9.83,21.75,0.8,6.8,7.4,79.4,(9999.0)
"CSE001",1/22/2015,,32.5,28.31,9.84,21.76,0.9,6.8,7.4,78.3,(9999.0)
"CSE001",1/22/2015,,33.0,28.31,9.85,21.76,0.9,6.8,7.4,77.5,(9999.0)
"CSE001",1/22/2015,,33.5,28.32,9.86,21.77,0.8,6.8,7.4,76.9,(9999.0)
"CSE001",1/22/2015,,34.0,28.33,9.86,21.77,0.9,6.8,7.4,76.7,(9999.0)
"CSE001",1/22/2015,,34.5,28.33,9.86,21.77,0.9,6.8,7.4,76.2,(9999.0)
"CSE001",1/22/2015,,35.0,28.33,9.86,21.77,0.9,6.8,7.4,76.0,(9999.0)
"CSE001",1/22/2015,,35.5,28.33,9.87,21.77,0.9,6.8,7.4,75.9,(9999.0)
"CSE001",1/22/2015,,36.0,28.34,9.87,21.77,0.8,6.8,7.4,75.4,(9999.0)
"CSE001",1/22/2015,,36.5,28.34,9.87,21.78,0.8,6.8,7.4,75.4,(9999.0)
"CSE001",1/22/2015,,37.0,28.34,9.88,21.78,0.8,6.7,7.4,75.2,(9999.0)
"CSE001",1/22/2015,,37.5,28.35,9.88,21.78,0.9,6.7,7.3,74.8,(9999.0)
"CSE001",1/22/2015,,38.0,28.35,9.88,21.79,0.9,6.7,7.3,74.7,(9999.0)
"CSE001",1/22/2015,,38.5,28.36,9.89,21.79,0.8,6.7,7.4,74.4,(9999.0)
"CSE001",1/22/2015,,39.0,28.36,9.89,21.79,0.9,6.7,7.3,74.1,(9999.0)
"CSE001",1/22/2015,,39.5,28.36,9.89,21.79,0.9,6.7,7.3,74.0,(9999.0)
"CSE001",1/22/2015,,40.0,28.36,9.89,21.79,0.8,6.7,7.3,73.6,(9999.0)
"CSE001",1/22/2015,,40.5,28.36,9.89,21.79,0.8,6.7,7.3,73.4,(9999.0)
"CSE001",1/22/2015,,41.0,28.36,9.89,21.79,0.9,6.7,7.3,73.3,(9999.0)
"CSE001",1/22/2015,,41.5,28.36,9.89,21.79,0.8,6.7,7.3,73.5,(9999.0)
"CSE001",1/22/2015,,42.0,28.37,9.89,21.79,0.9,6.7,7.3,73.4,(9999.0)
"CSE001",1/22/2015,,42.5,28.37,9.89,21.80,0.8,6.7,7.3,73.4,(9999.0)
"CSE001",1/22/2015,,43.0,28.37,9.90,21.80,0.9,6.7,7.3,72.8,(9999.0)
"CSE001",1/22/2015,,43.5,28.37,9.90,21.80,0.9,6.7,7.3,72.6,(9999.0)
"CSE001",1/22/2015,,44.0,28.37,9.90,21.80,0.8,6.7,7.3,72.7,(9999.0)
"CSE001",1/22/2015,,44.5,28.37,9.90,21.80,0.8,6.7,7.3,72.3,(9999.0)
"CSE001",1/22/2015,,45.0,28.37,9.90,21.80,0.9,6.7,7.3,72.3,(9999.0)
"CSE001",1/22/2015,,45.5,28.37,9.90,21.80,0.9,6.7,7.3,72.0,(9999.0)
"CSE001",1/22/2015,,46.0,28.37,9.90,21.80,0.9,6.7,7.3,72.0,(9999.0)
"CSE001",1/22/2015,,46.5,28.37,9.90,21.80,0.8,6.7,7.3,71.8,(9999.0)
"CSE001",1/22/2015,,47.0,28.38,9.90,21.80,0.9,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,47.5,28.37,9.90,21.80,0.8,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,48.0,28.37,9.90,21.80,0.9,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,48.5,28.38,9.90,21.80,0.9,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,49.0,28.38,9.90,21.80,0.9,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,49.5,28.38,9.90,21.80,0.8,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,50.0,28.38,9.90,21.80,0.9,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,50.5,28.38,9.90,21.80,0.8,6.7,7.3,71.8,(9999.0)
"CSE001",1/22/2015,,51.0,28.38,9.90,21.80,0.8,6.7,7.3,71.7,(9999.0)
"CSE001",1/22/2015,,51.5,28.38,9.90,21.80,0.9,6.6,7.2,72.0,(9999.0)
"CSE001",1/22/2015,,52.0,28.38,9.91,21.80,0.9,6.2,6.8,72.2,(9999.0)
"CSE001",1/22/2015,,52.5,28.11,9.95,21.59,4.3,5.6,6.1,72.0,(9999.0)
